Date,Open,High,Low,Close     Close price adjusted for splits.,Adj Close     Adjusted close price adjusted for splits and dividend and/or capital gain distributions.,Volume
Dec 20, 2023,17,024.00,17,073.50,16,758.50,16,766.25,16,766.25,654,329
Dec 19, 2023,16,917.00,17,029.50,16,910.75,17,023.00,17,023.00,496,518
Dec 18, 2023,16,820.25,16,974.00,16,802.25,16,939.75,16,939.75,463,438
Dec 15, 2023,16,532.50,16,612.50,16,521.50,16,530.23,16,530.23,668,578
Dec 14, 2023,16,561.50,16,674.50,16,418.75,16,541.50,16,541.50,131,883
Dec 13, 2023,16,383.00,16,593.00,16,365.50,16,563.75,16,563.75,155,141
Dec 12, 2023,16,240.00,16,389.50,16,185.25,16,362.75,16,362.75,253,666
Dec 11, 2023,16,093.00,16,248.00,16,045.50,16,237.00,16,237.00,394,184
Dec 8, 2023,16,017.50,16,118.75,15,888.25,16,098.25,16,098.25,588,926
Dec 7, 2023,15,814.50,16,066.00,15,791.00,16,038.75,16,038.75,632,326
Dec 6, 2023,15,897.00,16,037.75,15,802.00,15,815.25,15,815.25,675,482
Dec 5, 2023,15,863.25,15,961.00,15,761.25,15,908.75,15,908.75,683,586
Dec 4, 2023,16,022.00,16,026.00,15,721.25,15,869.00,15,869.00,721,019
Dec 1, 2023,15,955.00,16,050.00,15,864.00,16,023.75,16,023.75,621,710
Nov 30, 2023,16,040.25,16,098.50,15,856.00,15,985.50,15,985.50,694,118
Nov 29, 2023,16,055.50,16,208.50,16,013.50,16,023.75,16,023.75,634,326
Nov 28, 2023,16,005.25,16,071.50,15,945.25,16,048.00,16,048.00,598,224
Nov 27, 2023,16,008.00,16,089.25,15,938.75,16,008.75,16,008.75,502,555
Nov 24, 2023,16,036.75,16,086.50,15,981.75,16,021.00,16,021.00,296,604
Nov 23, 2023,16,036.75,16,086.50,16,034.50,16,062.50,16,062.50,624,552
Nov 22, 2023,15,967.25,16,173.50,15,942.75,16,049.25,16,049.25,624,552
Nov 21, 2023,16,087.50,16,122.50,15,912.00,15,990.25,15,990.25,575,452
Nov 20, 2023,15,895.00,16,116.75,15,837.25,16,086.50,16,086.50,559,493
Nov 17, 2023,15,897.75,15,940.00,15,825.00,15,895.75,15,895.75,562,424
Nov 16, 2023,15,846.75,15,906.75,15,796.75,15,897.50,15,897.50,634,456
Nov 15, 2023,15,895.00,16,049.50,15,832.25,15,889.25,15,889.25,685,072
Nov 14, 2023,15,558.00,15,918.75,15,552.00,15,879.75,15,879.75,656,099
Nov 13, 2023,15,586.25,15,601.25,15,465.25,15,547.00,15,547.00,532,937
Nov 10, 2023,15,254.75,15,612.75,15,207.25,15,596.25,15,596.25,679,633
Nov 9, 2023,15,356.25,15,453.75,15,236.75,15,256.00,15,256.00,710,427
Nov 8, 2023,15,373.00,15,417.50,15,286.75,15,386.50,15,386.50,547,842
Nov 7, 2023,15,215.00,15,412.25,15,176.00,15,374.25,15,374.25,585,124
Nov 6, 2023,15,187.00,15,257.50,15,138.00,15,232.50,15,232.50,496,129
Nov 3, 2023,14,928.00,15,228.50,14,925.50,15,178.75,15,178.75,633,835
Nov 2, 2023,14,761.25,15,017.25,14,760.00,14,998.00,14,998.00,652,481
Nov 1, 2023,14,460.00,14,762.00,14,410.75,14,744.50,14,744.50,741,817
Oct 31, 2023,14,410.50,14,503.75,14,311.25,14,490.25,14,490.25,712,605
Oct 30, 2023,14,336.00,14,476.50,14,303.00,14,416.50,14,416.50,704,860
Oct 27, 2023,14,248.25,14,407.75,14,209.75,14,265.25,14,265.25,782,097
Oct 26, 2023,14,425.00,14,459.00,14,140.25,14,194.00,14,194.00,987,597
Oct 25, 2023,14,828.00,14,855.00,14,444.00,14,478.25,14,478.25,820,677
Oct 24, 2023,14,744.00,14,948.75,14,706.00,14,846.50,14,846.50,703,058
Oct 23, 2023,14,680.00,14,853.75,14,514.25,14,712.00,14,712.00,765,733
Oct 20, 2023,14,850.00,14,887.50,14,645.00,14,664.00,14,664.00,846,675
Oct 19, 2023,15,045.00,15,138.25,14,839.50,14,890.00,14,890.00,1,019,700
Oct 18, 2023,15,236.50,15,238.25,14,979.25,15,025.25,15,025.25,853,599
Oct 17, 2023,15,305.75,15,309.25,15,050.25,15,240.75,15,240.75,781,599
Oct 16, 2023,15,120.00,15,336.75,15,083.00,15,289.50,15,289.50,641,294
Oct 13, 2023,15,324.00,15,366.75,15,062.25,15,120.25,15,120.25,777,005
Oct 12, 2023,15,407.50,15,468.75,15,216.25,15,315.00,15,315.00,747,494
Oct 11, 2023,15,282.25,15,416.75,15,253.00,15,380.00,15,380.00,614,965
Oct 10, 2023,15,196.50,15,383.50,15,171.75,15,270.75,15,270.75,648,613
Oct 9, 2023,15,040.25,15,212.75,14,949.50,15,187.00,15,187.00,617,072
Oct 6, 2023,14,853.75,15,160.25,14,660.00,15,112.00,15,112.00,840,602
Oct 5, 2023,14,903.00,14,958.75,14,716.25,14,861.75,14,861.75,676,461
Oct 4, 2023,14,713.75,14,956.00,14,589.00,14,923.75,14,923.75,803,257
Oct 3, 2023,14,989.50,15,031.00,14,651.50,14,714.50,14,714.50,762,964
Oct 2, 2023,14,965.00,15,046.00,14,826.00,14,984.75,14,984.75,762,896
Sep 29, 2023,14,876.50,15,060.75,14,811.00,14,866.50,14,866.50,745,541
Sep 28, 2023,14,772.50,14,947.50,14,658.00,14,859.75,14,859.75,734,472
Sep 27, 2023,14,725.25,14,821.50,14,586.00,14,739.00,14,739.00,716,200
Sep 26, 2023,14,949.00,14,949.00,14,666.25,14,715.00,14,715.00,667,617
Sep 25, 2023,14,880.25,14,955.75,14,782.25,14,935.25,14,935.25,568,859
Sep 22, 2023,14,854.50,15,027.50,14,836.25,14,869.50,14,869.50,624,056
Sep 21, 2023,15,133.25,15,149.00,14,841.00,14,862.75,14,862.75,702,742
Sep 20, 2023,15,375.25,15,436.25,15,127.00,15,152.00,15,152.00,605,256
Sep 19, 2023,15,424.25,15,442.25,15,248.50,15,375.25,15,375.25,552,065
Sep 18, 2023,15,382.25,15,461.00,15,330.50,15,414.50,15,414.50,509,746
Sep 15, 2023,15,480.25,15,524.00,15,401.25,15,435.20,15,435.20,708,762
Sep 14, 2023,15,372.75,15,517.75,15,337.25,15,478.00,15,478.00,110,435
Sep 13, 2023,15,308.50,15,424.25,15,212.75,15,356.25,15,356.25,190,166
Sep 12, 2023,15,466.50,15,480.75,15,288.75,15,304.75,15,304.75,253,049
Sep 11, 2023,15,308.00,15,497.50,15,298.00,15,475.75,15,475.75,411,385
Sep 8, 2023,15,286.25,15,390.75,15,223.00,15,297.50,15,297.50,598,477
Sep 7, 2023,15,385.00,15,395.75,15,157.50,15,282.25,15,282.25,644,887
Sep 6, 2023,15,511.25,15,533.00,15,310.50,15,399.50,15,399.50,596,503
Sep 5, 2023,15,517.00,15,586.75,15,418.25,15,534.50,15,534.50,604,891
Sep 1, 2023,15,534.00,15,661.25,15,454.00,15,516.25,15,516.25,572,689
Aug 31, 2023,15,513.75,15,606.75,15,460.00,15,538.50,15,538.50,584,743
Aug 30, 2023,15,427.50,15,522.75,15,361.50,15,501.25,15,501.25,590,194
Aug 29, 2023,15,098.75,15,430.50,15,049.75,15,415.75,15,415.75,616,223
Aug 28, 2023,14,991.00,15,126.50,14,973.50,15,092.50,15,092.50,586,342
Aug 25, 2023,14,833.00,15,048.75,14,751.75,14,979.25,14,979.25,823,889
Aug 24, 2023,15,333.00,15,418.00,14,817.00,14,862.00,14,862.00,847,308
Aug 23, 2023,14,959.75,15,356.75,14,957.25,15,195.50,15,195.50,606,168
Aug 22, 2023,14,974.50,15,118.25,14,932.00,14,958.50,14,958.50,623,728
Aug 21, 2023,14,762.50,15,013.75,14,720.50,14,985.75,14,985.75,641,685
Aug 18, 2023,14,748.00,14,802.75,14,609.25,14,744.00,14,744.00,731,241
Aug 17, 2023,14,940.25,15,018.25,14,738.25,14,778.00,14,778.00,681,399
Aug 16, 2023,15,110.75,15,166.00,14,921.50,14,942.25,14,942.25,641,607
Aug 15, 2023,15,279.00,15,335.00,15,074.75,15,106.50,15,106.50,593,602
Aug 14, 2023,15,104.00,15,282.00,15,020.75,15,270.25,15,270.25,554,628
Aug 11, 2023,15,219.00,15,266.75,15,037.25,15,095.75,15,095.75,613,959
Aug 10, 2023,15,202.50,15,442.25,15,136.00,15,201.25,15,201.25,807,104
Aug 9, 2023,15,351.75,15,432.50,15,146.50,15,178.25,15,178.25,652,732
Aug 8, 2023,15,495.00,15,497.75,15,218.00,15,354.25,15,354.25,638,813
Aug 7, 2023,15,370.50,15,495.50,15,334.25,15,485.50,15,485.50,578,299
Aug 4, 2023,15,441.00,15,610.25,15,336.50,15,354.00,15,354.00,773,229
Aug 3, 2023,15,455.75,15,551.75,15,339.50,15,438.75,15,438.75,658,841
Aug 2, 2023,15,757.00,15,789.75,15,414.00,15,473.00,15,473.00,773,499
Aug 1, 2023,15,869.25,15,889.25,15,728.25,15,817.25,15,817.25,529,660
Jul 31, 2023,15,850.00,15,917.00,15,791.25,15,857.50,15,857.50,523,896
Jul 28, 2023,15,580.00,15,896.00,15,546.25,15,847.50,15,847.50,689,386
Jul 27, 2023,15,638.75,15,904.00,15,511.25,15,571.00,15,571.00,846,437
Jul 26, 2023,15,730.25,15,739.25,15,515.00,15,610.75,15,610.75,683,826
Jul 25, 2023,15,570.00,15,736.25,15,549.25,15,673.00,15,673.00,554,880
Jul 24, 2023,15,556.00,15,618.75,15,483.75,15,561.25,15,561.25,561,877
Jul 21, 2023,15,590.75,15,719.25,15,522.25,15,540.00,15,540.00,704,413
Jul 20, 2023,15,922.75,15,925.75,15,547.00,15,592.25,15,592.25,810,475
Jul 19, 2023,15,949.25,16,062.75,15,911.25,15,959.25,15,959.25,682,279
Jul 18, 2023,15,832.00,16,029.75,15,733.00,15,974.75,15,974.75,633,272
Jul 17, 2023,15,690.00,15,882.75,15,661.50,15,840.75,15,840.75,522,129
Jul 14, 2023,15,699.00,15,857.25,15,663.00,15,694.25,15,694.25,629,943
Jul 13, 2023,15,457.75,15,741.25,15,456.50,15,711.50,15,711.50,563,935
Jul 12, 2023,15,258.00,15,507.75,15,254.50,15,444.75,15,444.75,649,433
Jul 11, 2023,15,195.75,15,278.75,15,109.50,15,260.00,15,260.00,552,637
Jul 10, 2023,15,198.50,15,218.25,15,063.25,15,187.00,15,187.00,609,953
Jul 7, 2023,15,211.75,15,359.75,15,172.25,15,181.75,15,181.75,555,119
Jul 6, 2023,15,353.75,15,366.00,15,111.50,15,238.00,15,238.00,574,681
Jul 5, 2023,15,357.00,15,432.00,15,255.25,15,360.75,15,360.75,519,857
Jul 3, 2023,15,331.00,15,392.00,15,308.00,15,364.75,15,364.75,265,064
Jun 30, 2023,15,106.00,15,376.75,15,099.00,15,337.00,15,337.00,529,455
Jun 29, 2023,15,161.00,15,202.75,15,028.50,15,100.25,15,100.25,594,134
Jun 28, 2023,15,088.25,15,219.00,15,021.25,15,130.00,15,130.00,662,146
Jun 27, 2023,14,875.00,15,139.25,14,862.25,15,111.50,15,111.50,569,198
Jun 26, 2023,15,057.75,15,152.50,14,853.50,14,856.50,14,856.50,649,993
Jun 23, 2023,15,236.00,15,236.00,14,985.25,15,058.25,15,058.25,620,593
Jun 22, 2023,15,038.75,15,238.00,14,964.00,15,214.75,15,214.75,611,017
Jun 21, 2023,15,247.50,15,273.25,15,002.25,15,044.00,15,044.00,640,702
Jun 20, 2023,15,303.25,15,322.50,15,126.50,15,256.50,15,256.50,652,883
Jun 16, 2023,15,181.25,15,324.00,15,130.50,15,316.61,15,316.61,636,907
Jun 15, 2023,15,038.00,15,252.00,14,878.00,15,188.00,15,188.00,139,777
Jun 14, 2023,14,925.00,15,061.50,14,793.00,15,012.75,15,012.75,204,099
Jun 13, 2023,14,824.00,14,967.75,14,779.50,14,914.25,14,914.25,347,119
Jun 12, 2023,14,560.25,14,827.00,14,554.25,14,800.50,14,800.50,397,388
Jun 9, 2023,14,517.00,14,687.50,14,460.25,14,556.25,14,556.25,581,386
Jun 8, 2023,14,316.00,14,526.75,14,256.75,14,503.00,14,503.00,631,769
Jun 7, 2023,14,594.50,14,675.00,14,305.50,14,331.50,14,331.50,770,555
Jun 6, 2023,14,582.00,14,623.75,14,504.50,14,586.50,14,586.50,572,806
Jun 5, 2023,14,577.00,14,694.75,14,512.75,14,588.75,14,588.75,619,089
Jun 2, 2023,14,494.00,14,627.75,14,468.25,14,575.25,14,575.25,623,290
Jun 1, 2023,14,289.50,14,528.25,14,248.25,14,472.25,14,472.25,622,329
May 31, 2023,14,397.25,14,429.00,14,251.25,14,300.50,14,300.50,680,429
May 30, 2023,14,437.50,14,570.00,14,336.75,14,396.75,14,396.75,882,198
May 26, 2023,13,977.75,14,369.00,13,924.50,14,332.50,14,332.50,729,047
May 25, 2023,13,877.00,14,031.25,13,803.00,13,976.50,13,976.50,819,148
May 24, 2023,13,729.00,13,845.75,13,566.50,13,650.25,13,650.25,704,804
May 23, 2023,13,913.25,13,979.25,13,710.00,13,728.75,13,728.75,658,680
May 22, 2023,13,805.50,13,946.75,13,794.25,13,902.50,13,902.50,538,203
May 19, 2023,13,908.50,13,960.25,13,814.25,13,858.00,13,858.00,659,819
May 18, 2023,13,640.50,13,913.00,13,628.25,13,894.00,13,894.00,749,496
May 17, 2023,13,498.50,13,669.00,13,474.25,13,643.50,13,643.50,621,137
May 16, 2023,13,461.00,13,554.50,13,426.25,13,483.25,13,483.25,561,834
May 15, 2023,13,378.75,13,480.00,13,350.00,13,468.00,13,468.00,495,940
May 12, 2023,13,446.00,13,494.25,13,310.50,13,396.25,13,396.25,628,035
May 11, 2023,13,410.00,13,470.25,13,361.50,13,446.50,13,446.50,653,399
May 10, 2023,13,258.75,13,446.75,13,202.75,13,409.50,13,409.50,839,699
May 9, 2023,13,338.50,13,347.00,13,250.50,13,264.75,13,264.75,552,248
May 8, 2023,13,316.00,13,368.00,13,254.50,13,352.25,13,352.25,506,054
May 5, 2023,13,060.00,13,359.00,13,055.75,13,317.75,13,317.75,573,291
May 4, 2023,13,064.00,13,173.00,13,001.75,13,043.75,13,043.75,656,440
May 3, 2023,13,162.00,13,314.00,13,080.00,13,100.75,13,100.75,648,753
May 2, 2023,13,290.00,13,334.75,13,110.25,13,184.50,13,184.50,664,855
May 1, 2023,13,317.00,13,370.25,13,258.75,13,306.75,13,306.75,487,908
Apr 28, 2023,13,215.00,13,336.00,13,169.00,13,320.25,13,320.25,671,058
Apr 27, 2023,12,965.00,13,333.00,12,936.00,13,231.25,13,231.25,728,241
Apr 26, 2023,12,940.00,13,012.25,12,863.75,12,887.75,12,887.75,755,124
Apr 25, 2023,13,050.25,13,059.50,12,800.00,12,809.50,12,809.50,694,266
Apr 24, 2023,13,070.00,13,134.00,12,967.25,13,056.50,13,056.50,582,286
Apr 21, 2023,13,089.00,13,122.00,12,982.50,13,090.50,13,090.50,593,982
Apr 20, 2023,13,162.00,13,200.00,13,021.75,13,074.25,13,074.25,680,299
Apr 19, 2023,13,170.50,13,226.75,13,065.00,13,183.00,13,183.00,529,506
Apr 18, 2023,13,184.00,13,298.75,13,138.00,13,193.00,13,193.00,576,668
Apr 17, 2023,13,212.50,13,218.00,13,076.75,13,186.50,13,186.50,540,742
Apr 14, 2023,13,183.00,13,255.00,13,058.00,13,181.25,13,181.25,627,824
Apr 13, 2023,12,957.00,13,228.00,12,925.50,13,209.75,13,209.75,558,233
Apr 12, 2023,13,073.75,13,241.75,12,937.75,12,952.25,12,952.25,684,779
Apr 11, 2023,13,163.25,13,208.75,13,053.50,13,074.75,13,074.75,549,047
Apr 10, 2023,13,179.75,13,203.25,12,967.50,13,158.00,13,158.00,553,003
Apr 6, 2023,13,072.75,13,191.00,12,953.25,13,170.75,13,170.75,41,224
Apr 5, 2023,13,230.00,13,247.25,13,006.00,13,079.75,13,079.75,594,608
Apr 4, 2023,13,259.00,13,348.75,13,168.25,13,219.00,13,219.00,577,032
Apr 3, 2023,13,262.00,13,278.75,13,154.00,13,270.00,13,270.00,542,896
Mar 31, 2023,13,084.25,13,311.50,13,057.50,13,301.75,13,301.75,624,955
Mar 30, 2023,12,962.50,13,111.75,12,931.50,13,082.00,13,082.00,583,151
Mar 29, 2023,12,745.50,12,994.00,12,742.00,12,965.00,12,965.00,566,316
Mar 28, 2023,12,810.50,12,833.50,12,634.25,12,732.50,12,732.50,537,965
Mar 27, 2023,12,916.00,12,984.50,12,765.50,12,788.50,12,788.50,562,634
Mar 24, 2023,12,871.50,12,924.75,12,728.00,12,890.25,12,890.25,676,547
Mar 23, 2023,12,695.00,13,031.00,12,694.25,12,854.00,12,854.00,838,385
Mar 22, 2023,12,873.25,13,082.00,12,678.00,12,707.00,12,707.00,713,083
Mar 21, 2023,12,699.75,12,898.25,12,676.50,12,867.25,12,867.25,565,860
Mar 20, 2023,12,690.00,12,750.00,12,525.25,12,688.50,12,688.50,694,471
Mar 17, 2023,12,575.75,12,636.50,12,531.75,12,594.65,12,594.65,734,052
Mar 16, 2023,12,264.50,12,600.50,12,189.25,12,583.00,12,583.00,181,754
Mar 15, 2023,12,200.75,12,280.00,11,972.00,12,247.75,12,247.75,261,341
Mar 14, 2023,11,960.00,12,223.00,11,921.75,12,207.00,12,207.00,364,395
Mar 13, 2023,11,894.75,12,095.75,11,674.25,11,931.75,11,931.75,694,438
Mar 10, 2023,12,005.00,12,109.00,11,795.00,11,840.25,11,840.25,871,209
Mar 9, 2023,12,231.00,12,353.50,11,977.50,12,007.25,12,007.25,816,838
Mar 8, 2023,12,170.00,12,254.50,12,108.25,12,228.25,12,228.25,633,419
Mar 7, 2023,12,320.25,12,381.25,12,142.25,12,169.00,12,169.00,685,006
Mar 6, 2023,12,306.25,12,486.25,12,276.25,12,323.50,12,323.50,612,506
Mar 3, 2023,12,049.00,12,329.00,12,012.00,12,311.25,12,311.25,675,472
Mar 2, 2023,11,967.00,12,096.25,11,832.50,12,062.00,12,062.00,752,009
Mar 1, 2023,12,041.25,12,141.75,11,924.75,11,961.75,11,961.75,759,645
Feb 28, 2023,12,093.50,12,172.75,12,025.75,12,072.25,12,072.25,646,026
Feb 27, 2023,12,003.00,12,189.50,11,990.00,12,083.25,12,083.25,578,952
Feb 24, 2023,12,190.00,12,214.50,11,923.00,11,997.00,11,997.00,643,618
Feb 23, 2023,12,176.25,12,261.00,12,028.50,12,207.50,12,207.50,640,962
Feb 22, 2023,12,108.00,12,190.50,12,034.00,12,097.50,12,097.50,640,711
Feb 21, 2023,12,380.00,12,417.75,12,090.25,12,096.75,12,096.75,609,494
Feb 17, 2023,12,462.50,12,466.25,12,265.75,12,390.00,12,390.00,629,355
Feb 16, 2023,12,740.00,12,792.75,12,455.25,12,482.50,12,482.50,682,325
Feb 15, 2023,12,620.75,12,756.50,12,524.25,12,730.00,12,730.00,568,579
Feb 14, 2023,12,547.25,12,687.00,12,390.50,12,631.00,12,631.00,719,204
Feb 13, 2023,12,357.50,12,567.00,12,265.25,12,540.50,12,540.50,467,840
Feb 10, 2023,12,448.75,12,451.50,12,243.25,12,346.25,12,346.25,600,244
Feb 9, 2023,12,555.00,12,728.50,12,366.50,12,425.50,12,425.50,612,404
Feb 8, 2023,12,747.00,12,808.50,12,512.75,12,545.25,12,545.25,590,355
Feb 7, 2023,12,513.00,12,818.50,12,459.25,12,776.75,12,776.75,744,996
Feb 6, 2023,12,572.00,12,608.50,12,455.75,12,515.50,12,515.50,535,147
Feb 3, 2023,12,748.25,12,878.00,12,551.25,12,624.00,12,624.00,824,209
Feb 2, 2023,12,520.00,12,949.75,12,501.75,12,846.75,12,846.75,817,822
Feb 1, 2023,12,116.00,12,524.50,12,055.25,12,414.25,12,414.25,668,515
Jan 31, 2023,11,984.00,12,156.00,11,871.00,12,152.00,12,152.00,585,202
Jan 30, 2023,12,212.50,12,252.00,11,960.00,11,968.00,11,968.00,634,667
Jan 27, 2023,12,049.00,12,308.50,12,016.00,12,222.25,12,222.25,588,072
Jan 26, 2023,11,874.75,12,113.00,11,867.25,12,106.75,12,106.75,621,434
Jan 25, 2023,11,970.50,11,976.50,11,604.50,11,873.25,11,873.25,633,473
Jan 24, 2023,11,933.00,12,010.50,11,835.75,11,909.50,11,909.50,511,370
Jan 23, 2023,11,676.75,11,983.00,11,650.50,11,934.00,11,934.00,593,978
Jan 20, 2023,11,401.00,11,686.75,11,365.25,11,677.00,11,677.00,577,769
Jan 19, 2023,11,470.50,11,487.00,11,308.50,11,356.50,11,356.50,594,769
Jan 18, 2023,11,619.75,11,759.50,11,468.00,11,475.75,11,475.75,619,614
Jan 17, 2023,11,613.50,11,685.00,11,510.25,11,624.50,11,624.50,576,141
Jan 13, 2023,11,528.50,11,619.50,11,389.00,11,608.00,11,608.00,482,002
Jan 12, 2023,11,474.50,11,579.75,11,291.00,11,534.25,11,534.25,754,571
Jan 11, 2023,11,282.50,11,479.50,11,239.75,11,476.50,11,476.50,500,153
Jan 10, 2023,11,184.75,11,288.75,11,094.00,11,282.00,11,282.00,559,281
Jan 9, 2023,11,126.50,11,385.50,11,120.25,11,185.50,11,185.50,646,318
Jan 6, 2023,10,838.75,11,165.75,10,751.00,11,113.50,11,113.50,736,332
Jan 5, 2023,10,988.50,11,046.75,10,805.00,10,820.25,10,820.25,694,452
Jan 4, 2023,10,941.25,11,068.50,10,863.50,10,999.25,10,999.25,758,003
Jan 3, 2023,11,122.50,11,182.00,10,844.75,10,945.50,10,945.50,657,681
Dec 30, 2022,11,033.50,11,051.50,10,855.50,11,022.25,11,022.25,462,484
Dec 29, 2022,10,785.75,11,071.50,10,777.50,11,032.75,11,032.75,470,004
Dec 28, 2022,10,915.75,10,996.50,10,758.75,10,772.75,10,772.75,635,572
Dec 27, 2022,11,104.00,11,183.75,10,896.00,10,915.50,10,915.50,499,799
Dec 23, 2022,11,061.00,11,143.00,10,916.25,11,075.25,11,075.25,534,525
Dec 22, 2022,11,357.00,11,384.75,10,870.50,11,054.25,11,054.25,714,500
Dec 21, 2022,11,206.50,11,389.75,11,181.00,11,334.50,11,334.50,631,322
Dec 20, 2022,11,182.50,11,247.00,11,043.50,11,175.75,11,175.75,625,090
Dec 19, 2022,11,328.75,11,411.00,11,131.75,11,193.25,11,193.25,562,529
Dec 16, 2022,11,340.25,11,381.25,11,206.50,11,327.04,11,327.04,665,526
Dec 15, 2022,11,758.75,11,779.50,11,298.25,11,347.25,11,347.25,182,838
Dec 14, 2022,11,839.00,11,948.50,11,613.75,11,750.75,11,750.75,197,122
Dec 13, 2022,11,691.25,12,229.50,11,680.50,11,839.75,11,839.75,407,612
Dec 12, 2022,11,553.00,11,716.00,11,522.75,11,711.75,11,711.75,354,886
Dec 9, 2022,11,641.50,11,748.00,11,517.00,11,569.75,11,569.75,504,052
Dec 8, 2022,11,500.00,11,685.75,11,433.00,11,645.50,11,645.50,600,826
Dec 7, 2022,11,566.00,11,596.25,11,422.50,11,509.50,11,509.50,634,691
Dec 6, 2022,11,812.00,11,846.25,11,502.00,11,566.00,11,566.00,657,271
Dec 5, 2022,12,000.50,12,015.75,11,745.50,11,805.75,11,805.75,537,924
Dec 2, 2022,12,039.75,12,067.75,11,740.50,12,010.25,12,010.25,588,295
Dec 1, 2022,12,079.25,12,145.00,11,943.25,12,062.75,12,062.75,629,297
Nov 30, 2022,11,520.00,12,078.50,11,497.75,12,042.25,12,042.25,769,082
Nov 29, 2022,11,625.00,11,704.50,11,465.00,11,524.75,11,524.75,555,859
Nov 28, 2022,11,731.25,11,788.50,11,575.25,11,616.25,11,616.25,506,250
Nov 25, 2022,11,878.00,11,933.00,11,766.25,11,782.75,11,782.75,252,366
Nov 23, 2022,11,741.50,11,892.75,11,720.00,11,862.75,11,862.75,474,645
Nov 22, 2022,11,588.00,11,759.25,11,526.50,11,754.50,11,754.50,531,087
Nov 21, 2022,11,723.00,11,756.00,11,553.00,11,588.00,11,588.00,477,970
Nov 18, 2022,11,747.75,11,843.00,11,607.00,11,708.00,11,708.00,585,873
Nov 17, 2022,11,777.75,11,827.50,11,528.25,11,710.50,11,710.50,658,469
Nov 16, 2022,11,882.00,11,963.00,11,706.50,11,739.50,11,739.50,577,864
Nov 15, 2022,11,768.50,12,118.75,11,761.75,11,904.25,11,904.25,771,822
Nov 14, 2022,11,791.00,11,898.50,11,702.00,11,734.75,11,734.75,576,678
Nov 11, 2022,11,669.75,11,876.75,11,569.25,11,848.00,11,848.00,682,257
Nov 10, 2022,10,841.00,11,677.00,10,808.00,11,632.25,11,632.25,862,147
Nov 9, 2022,11,089.25,11,164.25,10,822.25,10,830.75,10,830.75,669,071
Nov 8, 2022,11,016.00,11,231.25,10,928.75,11,094.25,11,094.25,728,868
Nov 7, 2022,10,786.50,11,038.50,10,751.00,11,014.25,11,014.25,554,692
Nov 4, 2022,10,712.00,10,974.25,10,636.00,10,890.25,10,890.25,881,129
Nov 3, 2022,10,938.00,10,996.00,10,708.00,10,728.00,10,728.00,705,050
Nov 2, 2022,11,320.25,11,460.00,10,909.00,10,944.50,10,944.50,770,983
Nov 1, 2022,11,455.00,11,619.00,11,288.75,11,332.00,11,332.00,605,362
Oct 31, 2022,11,592.50,11,595.00,11,367.25,11,447.25,11,447.25,607,680
Oct 28, 2022,11,122.75,11,626.00,11,062.00,11,587.00,11,587.00,728,261
Oct 27, 2022,11,417.75,11,537.50,10,921.50,11,235.25,11,235.25,769,071
Oct 26, 2022,11,510.00,11,703.50,11,415.00,11,446.00,11,446.00,784,638
Oct 25, 2022,11,453.75,11,734.00,11,430.25,11,713.50,11,713.50,660,210
Oct 24, 2022,11,393.75,11,530.25,11,207.75,11,478.75,11,478.75,715,016
Oct 21, 2022,11,061.25,11,386.25,10,935.50,11,358.50,11,358.50,840,952
Oct 20, 2022,11,134.00,11,328.75,11,008.00,11,090.75,11,090.75,739,672
Oct 19, 2022,11,320.25,11,382.75,11,049.00,11,153.25,11,153.25,733,776
Oct 18, 2022,11,161.25,11,431.75,11,081.50,11,198.75,11,198.75,832,215
Oct 17, 2022,10,720.00,11,146.25,10,713.00,11,110.25,11,110.25,638,720
Oct 14, 2022,11,064.75,11,253.50,10,726.75,10,744.00,10,744.00,843,525
Oct 13, 2022,10,859.00,11,142.75,10,484.75,11,083.75,11,083.75,1,050,244
Oct 12, 2022,10,875.00,10,976.75,10,805.50,10,840.50,10,840.50,731,214
Oct 11, 2022,10,987.00,11,039.50,10,767.25,10,845.00,10,845.00,833,906
Oct 10, 2022,11,067.75,11,136.50,10,876.75,10,984.50,10,984.50,757,732
Oct 7, 2022,11,494.50,11,564.50,11,043.25,11,101.50,11,101.50,759,141
Oct 6, 2022,11,628.00,11,729.75,11,505.25,11,541.75,11,541.75,773,914
Oct 5, 2022,11,630.25,11,711.00,11,366.50,11,623.75,11,623.75,700,889
Oct 4, 2022,11,314.50,11,675.00,11,281.50,11,640.75,11,640.75,772,885
Oct 3, 2022,11,030.00,11,358.25,10,890.75,11,285.75,11,285.75,757,581
Sep 30, 2022,11,220.00,11,357.25,11,024.25,11,035.50,11,035.50,878,168
Sep 29, 2022,11,544.00,11,567.25,11,091.50,11,228.25,11,228.25,891,823
Sep 28, 2022,11,361.00,11,613.50,11,141.50,11,555.75,11,555.75,897,742
Sep 27, 2022,11,315.50,11,568.25,11,233.50,11,333.75,11,333.75,841,073
Sep 26, 2022,11,362.50,11,537.75,11,256.50,11,316.25,11,316.25,809,853
Sep 23, 2022,11,583.75,11,600.25,11,229.00,11,376.75,11,376.75,799,378
Sep 22, 2022,11,661.25,11,796.00,11,510.00,11,565.50,11,565.50,786,180
Sep 21, 2022,11,946.00,12,140.50,11,647.50,11,710.00,11,710.00,822,965
Sep 20, 2022,12,045.75,12,092.50,11,828.25,11,922.25,11,922.25,704,882
